name,alt_name,ra,dec,parallax
HR 8290,,97.74248,1.61292,
HR 8291,76    Cyg,88.54245,-9.05767,0.013
HR 8292,,66.1072,-30.53422,
HR 8293,,32.41496,-46.40841,
HR 8294,,303.63186,-28.13418,
HR 8295,44    Cap,39.31553,-44.45062,
HR 8296,NOVA 1876,89.92801,-7.55241,
HR 8297,,85.00542,-13.05767,
HR 8298,,91.92372,-5.40126,0.003
HR 8299,,4.34905,-49.56942,
HR 83,Pi  Tuc,306.87228,-47.267,0.011
HR 830,,153.90637,-30.53417,
HR 8300,77    Cyg,88.8409,-8.9555,0.003
HR 8301,80Pi 1Cyg,95.48108,-1.30093,
HR 8302,45    Cap,38.99639,-44.80108,
HR 8303,,347.83148,-48.1063,
HR 8304,,94.50762,-2.56088,
HR 8305,9Iot PsA,12.87521,-49.55243,0.041
HR 8306,,88.99673,-8.98737,
HR 8307,79    Cyg,87.11434,-11.18116,
HR 8308,8Eps Peg,65.57113,-31.4577,0.006
HR 8309,78Mu 1Cyg,80.58514,-18.34058,0.049
HR 831,,147.53545,-19.84385,
HR 8310,78Mu 2Cyg,80.58455,-18.33964,0.049
HR 8311,46    Cap,46.17225,-42.51021,0.002
HR 8312,,100.84393,4.74972,
HR 8313,9    Peg,71.97689,-26.50526,0.008
HR 8314,,69.85924,-28.26926,0.065
HR 8315,10Kap Peg,78.41019,-20.66577,0.035
HR 8316,Mu  Cep,100.59512,4.31502,0.003
HR 8317,11    Cep,108.87939,13.81794,0.008
HR 8318,47    Cap,46.14528,-42.87716,
HR 8319,48Lam Cap,43.64123,-43.90766,0.015
HR 832,,190.42459,-59.0415,
HR 8320,,85.82149,-13.30381,
HR 8321,12    Peg,76.64344,-22.82966,0.006
HR 8322,49Del Cap,37.60062,-46.0131,0.087
HR 8323,,350.87809,-49.10621,0.073
HR 8324,,109.64864,14.50316,0.015
HR 8325,,78.65602,-20.99803,0.006
HR 8326,10The PsA,16.23995,-49.93977,0.006
HR 8327,,103.13631,6.99489,
HR 8328,11    Peg,59.38444,-36.55667,0.005
HR 8329,,90.70749,-7.93174,
HR 833,Gam Hor,284.11345,-49.049,
HR 8330,,72.32574,-27.0555,
HR 8331,,327.40221,-42.79824,
HR 8332,,50.29953,-41.49077,
HR 8333,Omi Ind,321.79641,-40.23331,0.029
HR 8334,10Nu  Cep,102.30984,5.93419,0.013
HR 8335,81Pi 2Cyg,94.83228,-3.21904,-0.001
HR 8336,,86.68456,-13.07821,
HR 8337,,42.41462,-45.20054,
HR 8338,,88.12058,-11.55725,
HR 8339,12    Cep,102.21593,5.45255,0.021
HR 834,15Eta Per,139.14489,-3.17609,0.006
HR 8340,,37.0554,-46.99009,
HR 8341,,75.3516,-25.15431,
HR 8342,,108.40761,12.67223,
HR 8343,14    Peg,82.56658,-18.12304,0.006
HR 8344,13    Peg,72.97398,-27.51664,0.015
HR 8345,,89.94221,-9.79702,
HR 8346,,34.78727,-47.95792,
HR 8347,,102.76664,5.75058,
HR 8348,,75.25197,-25.95688,
HR 8349,,89.0976,-11.20488,
HR 835,Eta1For,238.99226,-63.92742,
HR 8350,,76.50346,-25.03733,
HR 8351,51Mu  Cap,41.88683,-46.35127,0.047
HR 8352,,330.39209,-44.71243,0.019
HR 8353,Gam Gru,6.10651,-51.47252,0.013
HR 8354,15    Peg,82.05065,-19.53792,0.04
HR 8355,,46.07392,-44.95798,
HR 8356,16    Peg,80.10067,-21.75464,0.003
HR 8357,,99.5674,1.28769,0.005
HR 8358,,75.51448,-26.40743,
HR 8359,,64.70434,-35.25053,
HR 836,42Pi  Ari,158.93134,-37.03638,
HR 8360,,53.3244,-41.99064,0.017
HR 8361,,105.84594,9.039,0.01
HR 8362,Pi  Ind,335.35669,-46.68711,
HR 8363,,54.49178,-41.53928,
HR 8364,,75.67931,-26.48058,
HR 8365,,17.00529,-51.65656,
HR 8366,,6.25455,-51.96409,
HR 8367,,5.44361,-52.07011,
HR 8368,Del Ind,339.10787,-48.12281,0.02
HR 8369,Kap1Ind,333.7182,-46.44742,
HR 837,Zet Hyi,287.75426,-46.00436,0.009
HR 8370,,313.17145,-35.86643,
HR 8371,13    Cep,100.38776,1.67515,
HR 8372,,77.24513,-25.71793,0.004
HR 8373,17    Peg,69.96321,-32.31581,
HR 8374,,103.49981,5.5053,
HR 8375,,105.88698,8.44932,
HR 8376,,52.76047,-43.46193,
HR 8377,,95.73679,-4.77471,
HR 8378,,31.89598,-50.34785,
HR 8379,,4.33835,-52.4715,
HR 838,41    Ari,152.97751,-28.60612,0.034
HR 8380,,314.54139,-36.94934,
HR 8381,,337.6761,-48.0744,
HR 8382,,54.09861,-43.03088,0.034
HR 8383,,104.91906,7.04618,0.004
HR 8384,,106.54887,8.99614,
HR 8385,18    Peg,65.801,-36.50628,
HR 8386,12Eta PsA,20.6973,-52.445,0.011
HR 8387,Eps Ind,336.19255,-48.04469,0.285
HR 8388,,104.54462,6.15998,
HR 8389,,101.51252,2.12717,
HR 839,,138.19778,-0.94516,
HR 8390,28    Aqr,59.9518,-40.57066,
HR 8391,,86.30139,-17.43945,
HR 8392,20    Peg,71.68355,-32.32011,0.038
HR 8393,19    Peg,67.43252,-35.67163,
HR 8394,,37.15346,-50.03751,
HR 8395,,112.27753,15.84476,
HR 8396,29    Aqr,38.54216,-49.7451,0.006
HR 8397,,70.03345,-33.97788,
HR 8398,,18.43061,-53.161,
HR 8399,,104.57778,5.86953,
HR 84,Iot Scl,15.508,-83.14561,0.027
HR 840,16    Per,147.25449,-18.86156,0.024
HR 8400,16    Cep,111.16652,14.37534,0.033
HR 8401,30    Aqr,52.41265,-45.11141,
HR 8402,31Omi Aqr,57.43767,-42.66815,
HR 8403,,98.90767,-1.89165,
HR 8404,21    Peg,70.65696,-33.92046,
HR 8405,13    PsA,18.45358,-53.40182,
HR 8406,14    Cep,102.00535,2.18359,-0.009
HR 8407,,94.07901,-8.57797,
HR 8408,,23.57883,-53.00618,
HR 8409,Kap2Ind,332.25881,-46.96285,
HR 841,Bet For,231.78803,-64.01488,0.026
HR 8410,32    Aqr,59.09589,-42.22348,0.014
HR 8411,Lam Gru,2.21541,-53.67432,0.013
HR 8412,,86.96612,-18.03293,
HR 8413,22Nu  Peg,65.36909,-38.63665,0.014
HR 8414,34Alp Aqr,59.92875,-42.06577,0.012
HR 8415,,82.84789,-22.97668,
HR 8416,18    Cep,105.25615,6.15177,-0.006
HR 8417,17Xi  Cep,106.15701,7.36593,0.032
HR 8418,33Iot Aqr,43.50514,-49.36927,
HR 8419,23    Peg,84.49361,-21.26571,
HR 842,,143.37794,-11.20016,
HR 8420,,314.3674,-37.45056,
HR 8421,,95.67473,-7.14464,
HR 8422,,94.77475,-8.51577,
HR 8423,,117.66914,21.84324,0.011
HR 8424,,94.74318,-8.61434,0.006
HR 8425,Alp Gru,349.99827,-52.47372,0.057
HR 8426,20    Cep,105.15942,5.80713,0
HR 8427,,96.64218,-6.00573,
HR 8428,19    Cep,104.87091,5.39066,
HR 8429,,94.90883,-8.44418,
HR 843,17    Per,149.07253,-21.64484,0.004
HR 8430,24Iot Peg,82.26004,-24.25863,0.082
HR 8431,14Mu  PsA,13.34397,-54.45694,0.03
HR 8432,,314.08977,-37.34014,
HR 8433,Ups PsA,11.52841,-54.48174,0.009
HR 8434,,101.47363,0.51607,
HR 8435,,78.06221,-28.77146,0.016
HR 8436,,76.93417,-29.87074,
HR 8437,,13.11106,-54.52909,
HR 8438,25    Peg,79.79952,-27.1549,
HR 8439,35    Aqr,37.15076,-51.76251,
HR 844,Gam1For,214.12164,-63.2954,
HR 8440,,348.06261,-52.39305,
HR 8441,,82.64213,-24.2902,
HR 8442,,103.04012,2.466,0.017
HR 8443,,99.83508,-2.04569,
HR 8444,,11.57843,-54.79155,0.027
HR 8445,,97.88876,-4.97314,
HR 8446,,21.44483,-54.41774,
HR 8447,15Tau PsA,14.12361,-54.81429,0.053
HR 8448,,95.5572,-8.30206,
HR 8449,27Pi 1Peg,87.92401,-18.45267,0.006
HR 845,Gam2For,221.6343,-63.78991,0.025
HR 8450,26The Peg,67.41698,-38.71707,0.049
HR 8451,,56.89692,-45.10904,
HR 8452,38    Aqr,47.3655,-49.23129,
HR 8453,,56.50763,-45.36744,
HR 8454,29Pi 2Peg,88.06094,-18.54467,0.007
HR 8455,,78.74198,-29.10873,
HR 8456,,74.84761,-32.81365,
HR 8457,,33.19965,-53.10147,
HR 8458,,72.39111,-35.0235,
HR 8459,28    Peg,79.7954,-28.10896,
HR 846,,140.72853,-5.62637,-0.004
HR 8460,,86.51454,-20.73676,
HR 8461,,76.2934,-32.02091,
HR 8462,39    Aqr,44.03281,-50.8196,
HR 8463,,98.86287,-4.40318,0.008
HR 8464,,24.97293,-54.75293,
HR 8465,21Zet Cep,103.06238,1.66515,0.017
HR 8466,,82.96823,-25.30073,
HR 8467,,56.42025,-46.07006,
HR 8468,24    Cep,111.27783,13.23368,0.017
HR 8469,22Lam Cep,103.8281,2.61057,0.006
HR 847,43Sig Ari,161.1748,-38.71546,
HR 8470,,26.9806,-54.7023,
HR 8471,Psi Oct,312.56117,-36.58538,
HR 8472,,102.38818,0.47503,0.024
HR 8473,,111.16641,13.02801,
HR 8474,,110.00175,11.40965,0.038
HR 8475,,89.45483,-17.75708,0.003
HR 8476,,103.68528,2.30815,
HR 8477,,358.65499,-54.9787,0.046
HR 8478,16Lam PsA,22.58212,-55.28545,0.012
HR 8479,,104.6518,3.67678,
HR 848,Eta2For,239.41277,-63.33745,
HR 8480,41    Aqr,33.83488,-53.77943,0.016
HR 8481,Eps Oct,310.03541,-34.49698,
HR 8482,,85.7458,-22.64415,
HR 8483,,106.13728,5.7313,
HR 8484,,353.4205,-54.42091,
HR 8485,,92.76249,-13.75298,0.02
HR 8486,Mu 1Gru,358.6513,-55.16432,0.009
HR 8487,,96.12201,-9.0682,
HR 8488,Mu 2Gru,358.11367,-55.25827,0.01
HR 8489,,94.8126,-11.20139,
HR 849,,142.82927,-9.5356,
HR 8490,,106.1986,5.53212,
HR 8491,,70.85597,-38.13571,
HR 8492,,25.97699,-55.48202,
HR 8493,,112.05166,13.88093,0.015
HR 8494,23Eps Cep,102.86576,0.39473,0.041
HR 8495,,60.81572,-44.97662,
HR 8496,42    Aqr,46.72469,-51.15835,
HR 8497,,30.72599,-54.95348,
HR 8498,1    Lac,91.92579,-15.59058,0.003
HR 8499,43The Aqr,53.50734,-48.62476,0.021
HR 85,,77.51615,-80.19781,
HR 850,2Tau2Eri,206.79692,-62.09237,0.031
HR 8500,,51.89543,-49.30267,
HR 8501,,339.01012,-51.38682,0.083
HR 8502,Alp Tuc,330.22124,-47.96304,0.026
HR 8503,,85.75325,-23.66455,
HR 8504,44    Aqr,56.53645,-47.34543,
HR 8505,Ups Oct,305.60964,-30.40806,
HR 8506,,103.123,0.43437,
HR 8507,,62.63929,-44.4212,
HR 8508,45    Aqr,46.44731,-51.85445,
HR 8509,,333.46993,-49.7137,
HR 851,Eta3For,239.01109,-63.28278,0.017
HR 8510,,92.43626,-15.91134,0.013
HR 8511,25    Cep,106.41121,4.9563,
HR 8512,46Rho Aqr,54.14969,-49.34482,
HR 8513,30    Peg,69.30125,-40.85683,
HR 8514,,71.63542,-39.25387,
HR 8515,Nu  Ind,316.82943,-40.6736,0.031
HR 8516,47    Aqr,33.83652,-55.55678,0.015
HR 8517,,86.0532,-24.96123,
HR 8518,48Gam Aqr,62.17984,-45.8422,0.046
HR 8519,,100.19534,-5.1119,
HR 852,Nu  Hor,282.74379,-49.45843,0.001
HR 8520,31    Peg,75.2672,-36.43419,
HR 8521,Pi 1Gru,350.28286,-55.16302,
HR 8522,32    Peg,87.02903,-23.88305,0.023
HR 8523,2    Lac,97.79318,-8.86301,0.04
HR 8524,Pi 2Gru,350.2732,-55.23522,0.027
HR 8525,,114.26073,16.26715,
HR 8526,,314.27468,-38.73369,
HR 8527,,318.50546,-41.99463,
HR 8528,,95.41417,-12.66286,
HR 8529,49    Aqr,28.53364,-56.78049,
HR 853,,248.01251,-62.20906,
HR 8530,,55.65909,-49.68609,
HR 8531,,332.60192,-50.03939,0.058
HR 8532,33    Peg,82.41727,-30.16164,0.037
HR 8533,51    Aqr,58.72222,-48.44043,0.006
HR 8534,50    Aqr,47.11729,-53.13233,
HR 8535,,103.90085,0.00259,
HR 8536,,93.74555,-15.79668,-0.005
HR 8537,,106.66371,4.33336,
HR 8538,3Bet Lac,101.25352,-4.30627,0.021
HR 8539,52Pi  Aqr,66.00677,-44.73932,
HR 854,18Tau Per,141.02392,-5.74058,0.019
HR 8540,Del Tuc,323.87333,-45.8667,
HR 8541,4    Lac,99.8984,-6.71075,0.003
HR 8542,,30.71431,-57.12861,
HR 8543,,81.10304,-32.33937,
HR 8544,53    Aqr,42.55424,-54.97908,0.057
HR 8545,53    Aqr,42.55301,-54.98022,0.057
HR 8546,,120.21726,24.10213,0.006
HR 8547,,321.11052,-44.26206,
HR 8548,34    Peg,69.38556,-42.93037,0.041
HR 8549,,93.5845,-17.04942,
HR 855,20    Per,147.81536,-18.55544,0.011
HR 8550,,115.55359,17.54614,
HR 8551,35    Peg,69.97444,-42.93956,0.025
HR 8552,Nu  Gru,1.70248,-58.04146,0.015
HR 8553,,95.04386,-15.13923,
HR 8554,,103.91053,-1.00769,
HR 8555,,90.46495,-21.82398,
HR 8556,Del1Gru,353.77268,-57.05456,0.024
HR 8557,,111.45115,11.21457,
HR 8558,55Zet1Aqr,65.35326,-46.33073,0.022
HR 8559,55Zet2Aqr,65.35511,-46.33173,0.022
HR 856,,160.59045,-37.32993,
HR 8560,Del2Gru,353.27855,-57.05923,-0.005
HR 8561,26    Cep,108.49908,6.38771,
HR 8562,36    Peg,74.38574,-39.96744,
HR 8563,,24.68777,-58.58304,
HR 8564,,87.5746,-26.17188,
HR 8565,,49.10616,-54.04,
HR 8566,37    Peg,70.22346,-43.49883,0.032
HR 8567,56    Aqr,46.61273,-54.87381,
HR 8568,,108.06034,5.4272,
HR 8569,,93.1208,-18.81388,
HR 857,,192.07316,-58.25393,0.121
HR 8570,Zet PsA,26.72486,-58.66822,
HR 8571,27Del Cep,105.19442,0.53065,0.011
HR 8572,5    Lac,99.66328,-8.65079,0.006
HR 8573,57Sig Aqr,52.49268,-53.05046,0.021
HR 8574,38    Peg,91.33133,-21.48303,
HR 8575,,100.6129,-7.29261,
HR 8576,17Bet PsA,14.59406,-59.31713,0.021
HR 8577,,310.68882,-36.22281,
HR 8578,28Rho1Cep,116.0017,17.91318,
HR 8579,6    Lac,97.36394,-12.64245,
HR 858,,228.14125,-63.47245,
HR 8580,,62.68334,-48.67367,
HR 8581,,58.21182,-50.89879,0.044
HR 8582,Nu  Tuc,326.57674,-48.29953,0.007
HR 8583,58    Aqr,52.39047,-53.38727,
HR 8584,,89.80027,-24.18437,
HR 8585,7Alp Lac,101.25965,-6.59801,0.04
HR 8586,39    Peg,83.91621,-31.9238,0.013
HR 8587,,80.76332,-35.41525,
HR 8588,,95.86899,-15.6777,
HR 8589,,103.32259,-3.45118,
HR 859,,187.01914,-56.34671,
HR 8590,60    Aqr,64.89242,-48.33564,
HR 8591,29Rho2Cep,116.15926,17.8611,0.008
HR 8592,59Ups Aqr,37.0801,-58.19954,0.046
HR 8593,,331.14466,-51.16715,
HR 8594,,104.80042,-1.31746,
HR 8595,,111.50481,10.17443,0.002
HR 8596,,31.10001,-59.29747,
HR 8597,62Eta Aqr,66.84272,-47.61152,0.025
HR 8598,,111.76242,10.55922,-0.003
HR 8599,,114.82361,15.59634,
HR 86,42    Psc,112.19306,-48.78335,
HR 860,,137.21257,2.15091,
HR 8600,Sig1Gru,358.33049,-59.17373,
HR 8601,,15.94111,-60.3988,
HR 8602,Sig2Gru,358.26654,-59.26153,
HR 8603,8    Lac,96.37551,-16.1462,
HR 8604,,94.19942,-19.6355,
HR 8605,,78.37363,-39.23807,
HR 8606,,101.79072,-7.15364,
HR 8607,,104.78521,-1.94955,
HR 8608,,79.20571,-38.63037,
HR 8609,,94.36629,-19.64395,
HR 861,,135.95912,4.66913,
HR 8610,63Kap Aqr,62.68178,-50.7532,0.019
HR 8611,,337.70975,-54.55749,
HR 8612,,58.10401,-53.10498,
HR 8613,9    Lac,102.73306,-5.99097,0.022
HR 8614,,21.91247,-60.74204,
HR 8615,31    Cep,113.64063,13.26987,0.008
HR 8616,,13.02731,-60.84111,
HR 8617,,99.67278,-11.59115,
HR 8618,40    Peg,84.8375,-33.36699,0.01
HR 8619,,22.81619,-60.91989,0.01
HR 862,,209.96448,-61.9348,
HR 8620,,331.07071,-51.971,
HR 8621,,105.4758,-1.506,-0.013
HR 8622,10    Lac,96.65095,-16.98335,
HR 8623,,18.01833,-61.19732,0.014
HR 8624,41    Peg,85.15606,-33.36162,
HR 8625,,114.63387,14.70812,
HR 8626,,95.92792,-18.26911,
HR 8627,30    Cep,108.79108,4.41945,0.008
HR 8628,18Eps PsA,25.48671,-60.97444,
HR 8629,,64.27073,-50.90495,0.012
HR 863,Psi For,244.61568,-62.11827,
HR 8630,Bet Oct,308.35198,-34.38391,
HR 8631,,81.67915,-37.65138,0.032
HR 8632,11    Lac,99.56377,-12.57435,0.01
HR 8633,,104.25112,-4.20073,
HR 8634,42Zet Peg,78.85865,-40.66204,0.023
HR 8635,,345.72773,-57.79858,0.067
HR 8636,Bet Gru,346.26658,-57.95413,0.008
HR 8637,19    PsA,20.76378,-61.57624,
HR 8638,,92.62537,-24.15236,
HR 8639,,350.84592,-59.06559,
HR 864,,142.07628,-6.88916,
HR 8640,12    Lac,97.65199,-16.18163,
HR 8641,43Omi Peg,91.71057,-25.58892,0.024
HR 8642,,81.91674,-37.8355,-0.01
HR 8643,,98.35527,-15.04398,0.001
HR 8644,Rho Gru,355.99293,-60.19846,0.03
HR 8645,,58.68148,-54.2886,0.004
HR 8646,,326.89272,-50.29794,
HR 8647,67    Aqr,60.56366,-53.51911,
HR 8648,,104.54584,-4.28991,
HR 8649,66    Aqr,41.88018,-59.52228,0.013
HR 865,,143.97475,-10.53148,
HR 8650,44Eta Peg,92.49573,-24.95326,0.017
HR 8651,,96.64299,-18.42244,
HR 8652,,101.3981,-10.26527,0.002
HR 8653,,79.51647,-40.92418,
HR 8654,,97.71424,-17.08993,0.01
HR 8655,Eta Gru,335.59928,-54.90029,0.005
HR 8656,13    Lac,98.9118,-15.03682,0.01
HR 8657,,346.39474,-58.56678,-0.003
HR 8658,,342.30557,-57.45862,
HR 8659,,341.13333,-57.13973,
HR 866,,282.42754,-49.12782,
HR 8660,45    Peg,86.26444,-34.3851,
HR 8661,,104.21261,-5.69122,
HR 8662,,345.56919,-58.54496,
HR 8663,Xi  Oct,309.02885,-35.52568,
HR 8664,,311.22097,-38.04909,
HR 8665,46Xi  Peg,81.27497,-40.39906,0.052
HR 8666,,100.60349,-12.82686,0.019
HR 8667,47Lam Peg,89.25806,-31.0161,0.042
HR 8668,,10.46042,-62.51004,
HR 8669,,325.03048,-49.83097,
HR 867,45Rho2Ari,159.93033,-35.45301,0.014
HR 8670,68    Aqr,41.096,-60.67796,0.034
HR 8671,,1.84944,-61.88352,
HR 8672,,316.53666,-43.41052,
HR 8673,69Tau1Aqr,51.0624,-58.35418,
HR 8674,,28.36187,-62.41574,
HR 8675,Eps Gru,338.30471,-56.52651,0.044
HR 8676,70    Aqr,56.79755,-56.67597,
HR 8677,,107.30621,-0.57417,
HR 8678,,97.401,-19.26987,
HR 8679,71Tau2Aqr,52.26428,-58.51962,0.021
HR 868,,265.45201,-57.37493,0.013
HR 8680,,13.30768,-63.18797,0.015
HR 8681,,80.64413,-42.16853,
HR 8682,,105.61998,-4.28194,
HR 8683,,109.48812,3.31459,
HR 8684,48Mu  Peg,90.67966,-30.55799,0.04
HR 8685,,359.56694,-62.24917,-0.001
HR 8686,,326.58373,-51.39627,
HR 8687,,112.09613,8.31386,0.025
HR 8688,,106.41972,-3.01865,
HR 8689,,322.94257,-49.04728,
HR 869,46Rho3Ari,160.29574,-35.62317,0.038
HR 8690,14    Lac,100.04221,-15.47404,
HR 8691,,87.3499,-35.2526,
HR 8692,,104.09996,-7.70719,
HR 8693,21    PsA,20.59085,-63.53738,
HR 8694,32Iot Cep,111.06521,6.17521,0.041
HR 8695,22Gam PsA,13.05814,-63.71484,0.043
HR 8696,,109.20313,2.0679,0.005
HR 8697,49Sig Peg,80.87442,-43.10745,0.043
HR 8698,73Lam Aqr,62.19169,-55.73266,0.017
HR 8699,15    Lac,100.97322,-14.41017,0.021
HR 87,,305.04186,-39.57835,
HR 870,,167.75689,-43.36797,
HR 8700,Tau1Gru,341.69389,-58.70992,0.042
HR 8701,Rho Ind,316.27253,-43.90549,
HR 8702,,119.15722,21.2099,-0.018
HR 8703,,86.36427,-37.48441,
HR 8704,74    Aqr,56.42253,-58.28068,
HR 8705,,104.36703,-8.13668,
HR 8706,,99.67281,-17.30412,
HR 8707,,108.68039,0.54627,
HR 8708,,101.91391,-13.2629,0.018
HR 8709,76Del Aqr,49.57896,-60.66821,0.038
HR 871,,266.92301,-56.8047,
HR 8710,78    Aqr,63.25187,-55.87469,
HR 8711,77    Aqr,48.78172,-60.89786,0.019
HR 8712,,99.93823,-17.19885,
HR 8713,,5.01563,-63.74719,
HR 8714,,86.82602,-37.60566,
HR 8715,1    Psc,73.39109,-50.2599,
HR 8716,,66.37955,-54.54982,0.012
HR 8717,50Rho Peg,80.78971,-44.34136,0.006
HR 8718,,98.50946,-20.21411,
HR 8719,,15.79265,-64.49839,
HR 872,Nu  Hyi,293.35297,-39.76796,0.011
HR 8720,23Del PsA,13.68974,-64.45964,0.021
HR 8721,,15.93696,-64.6171,0.13
HR 8722,Tau3Gru,342.17102,-59.4927,
HR 8723,,98.28502,-20.92217,
HR 8724,,83.68934,-42.12857,0.008
HR 8725,16    Lac,100.91678,-16.29773,
HR 8726,,104.58512,-8.997,-0.001
HR 8727,,67.21564,-54.81921,
HR 8728,24Alp PsA,20.48823,-64.90978,0.149
HR 8729,51    Peg,90.0623,-34.72702,0.074
HR 873,21    Per,151.87929,-23.76967,0.003
HR 8730,,76.91448,-48.61702,
HR 8731,,104.22026,-9.98832,
HR 8732,,6.64145,-64.58547,
HR 8733,,100.07234,-18.46046,
HR 8734,,70.47404,-53.32387,
HR 8735,,71.66055,-52.64476,
HR 8736,,120.41132,23.10351,
HR 8737,,82.17157,-44.40148,0.035
HR 8738,,80.49655,-46.03806,
HR 8739,52    Peg,84.23214,-42.55375,0.014
HR 874,3Eta Eri,187.1561,-55.31105,0.033
HR 8740,,20.89229,-65.32894,
HR 8741,,55.63153,-60.32584,
HR 8742,2    Psc,74.58869,-51.0846,
HR 8743,,31.10494,-64.98654,
HR 8744,,106.23655,-6.53978,
HR 8745,,109.24555,-0.03936,
HR 8746,,30.05471,-65.13765,
HR 8747,Zet Gru,334.11131,-57.15786,0.039
HR 8748,,119.95179,22.16462,0.001
HR 8749,,336.68033,-58.33154,
HR 875,,180.35697,-52.03762,0.026
HR 8750,3    Psc,74.10718,-51.85921,
HR 8751,,77.06023,-49.73671,
HR 8752,,108.15889,-2.69802,0.002
HR 8753,,96.63971,-26.07473,
HR 8754,,22.39113,-65.6844,
HR 8755,,103.32151,-13.23347,
HR 8756,,36.70481,-64.73421,
HR 8757,81    Aqr,65.4235,-57.07842,
HR 8758,,100.38705,-19.27702,
HR 8759,,68.60313,-55.52531,
HR 876,,148.45433,-17.90252,
HR 8760,,4.1592,-65.17306,0.003
HR 8761,,108.40221,-2.63237,
HR 8762,1Omi And,102.20774,-16.09601,0.015
HR 8763,82    Aqr,66.44188,-56.9719,
HR 8764,,41.19433,-64.45511,
HR 8765,,97.38196,-25.63321,
HR 8766,2    And,102.51677,-15.75852,0.034
HR 8767,Pi  PsA,7.98767,-65.72033,0.052
HR 8768,,103.11016,-14.58993,
HR 8769,,316.2832,-45.44608,
HR 877,,171.54637,-46.17382,
HR 8770,,107.79052,-4.40717,
HR 8771,,352.86688,-63.74757,
HR 8772,,69.23828,-56.02013,
HR 8773,4Bet Psc,78.79416,-49.60681,
HR 8774,Kap Gru,331.76579,-56.77156,0.012
HR 8775,53Bet Peg,95.74876,-29.045,0.022
HR 8776,,81.40108,-47.40643,
HR 8777,,109.98677,0.31784,
HR 8778,,109.22232,-1.40041,
HR 8779,,112.74675,6.49583,-0.002
HR 878,47    Ari,158.88002,-33.21753,0.03
HR 8780,3    And,105.86779,-9.2323,0.004
HR 8781,54Alp Peg,88.27999,-40.38112,0.038
HR 8782,83    Aqr,65.67355,-58.19904,0.021
HR 8783,,49.66771,-63.49593,
HR 8784,,89.29006,-39.26368,0.025
HR 8785,,76.71994,-51.77833,
HR 8786,,308.59567,-36.48792,
HR 8787,The Gru,348.24115,-63.29696,0.017
HR 8788,,90.86915,-37.72288,0.016
HR 8789,86    Aqr,35.22824,-66.15242,0.028
HR 879,22Pi  Per,148.04355,-16.92072,0.009
HR 8790,Ups Gru,357.92103,-65.25322,
HR 8791,,337.55947,-59.92214,
HR 8792,,91.79106,-36.53796,
HR 8793,,335.89475,-59.24704,
HR 8794,,312.36768,-41.6046,
HR 8795,55    Peg,84.61801,-45.55128,0.016
HR 8796,56    Peg,95.12031,-31.70896,0.006
HR 8797,1    Cas,109.94779,-0.78348,
HR 8798,,98.9231,-25.15311,0.011
HR 8799,,92.76414,-35.57514,
HR 88,9    Cet,97.3589,-73.64574,0.049
HR 880,,283.74741,-47.8574,
HR 8800,,104.71384,-13.08753,
HR 8801,,107.41596,-6.88546,
HR 8802,,22.61867,-67.22084,
HR 8803,,110.13352,-0.52804,
HR 8804,4    And,104.90238,-12.81957,
HR 8805,5    And,106.09741,-10.15704,0.021
HR 8806,,104.24216,-14.53137,
HR 8807,5    Psc,78.61709,-51.678,
HR 8808,,111.72587,3.03947,0.006
HR 8809,,317.29105,-47.34906,
HR 881,,129.08429,18.19309,0.008
HR 8810,,307.58947,-35.2995,
HR 8811,,111.97163,3.57543,
HR 8812,88    Aqr,41.7603,-66.03173,0.01
HR 8813,,24.56305,-67.49146,
HR 8814,,348.92435,-64.10819,0.042
HR 8815,57    Peg,84.77358,-46.50602,0.007
HR 8816,,55.8712,-63.19486,
HR 8817,89    Aqr,38.80587,-66.53288,0.04
HR 8818,,353.60181,-65.17589,
HR 8819,33Pi  Cep,116.41881,13.84134,0.006
HR 882,24    Per,150.44978,-20.77928,
HR 8820,Iot Gru,344.26517,-62.93063,0.03
HR 8821,58    Peg,85.83027,-45.61833,
HR 8822,2    Cas,110.28053,-1.01732,
HR 8823,,20.80897,-67.76226,
HR 8824,,91.45133,-39.04234,
HR 8825,6    And,104.20755,-15.62561,0.023
HR 8826,59    Peg,85.47178,-46.772,0.029
HR 8827,60    Peg,96.94947,-30.95021,0.026
HR 8828,,336.26465,-60.67198,
HR 8829,,320.40593,-50.99849,0.032
HR 883,4    Eri,213.46347,-61.46391,0.029
HR 8830,7    And,106.8724,-10.357,0.051
HR 8831,,98.52072,-28.72541,
HR 8832,,109.89846,-3.19867,0.152
HR 8833,,87.78375,-45.015,
HR 8834,90Phi Aqr,70.94058,-58.73849,0.01
HR 8835,,351.52048,-65.76428,
HR 8836,,64.10896,-61.92271,
HR 8837,,107.58841,-9.33554,
HR 8838,,98.9695,-28.54387,
HR 8839,,96.19751,-33.69291,
HR 884,,226.0762,-62.31439,
HR 8840,,74.66161,-57.09267,
HR 8841,91Psi1Aqr,67.07198,-61.11208,0.049
HR 8842,61    Peg,98.56281,-30.05764,
HR 8843,,320.62266,-51.7598,
HR 8844,,116.37622,12.60472,
HR 8845,,96.87874,-33.22543,
HR 8846,,344.27586,-64.27983,
HR 8847,,350.92664,-66.03033,
HR 8848,Gam Tuc,324.2998,-54.81882,0.043
